2000	12	11	12	0.651	-0.887	3.31	3.403083	0.8	84.57	78.36	275.97	82.7587	0	0	0	0.03	0.05	78.3633	1.2518	341.9881	0	0	0	1.7898	0
2000	12	12	12	5.781	0.071	3.189	3.42372	0.795	91.05	77.11	277.22	83.1671	0.0099	1.3437	0	0.04	0.08	78.4364	1.2594	344.5794	0.0211	0	0	1.8586	0.0217
2000	12	13	12	7.462	0.173	3.159	3.479275	0.799	99.97	77.17	277.16	83.1484	0.0129	1.8846	0	0.03	0.07	79.0269	1.2798	347.3409	0.0277	0	0	1.9366	0.0282
2000	12	14	12	0.028	-0.031	3.132	3.568938	0.705	97.645	77.76	276.58	82.9735	0	2.5548	0	0.04	0.22	80.2676	1.3128	350.836	0	0	0	2.0637	0
2000	12	15	12	0.562	-4.327	3.035	3.563011	0.9	98.14	78.97	275.37	82.611	0	0.6977	0	0	0.01	79.6533	1.3106	351.341	0	0	0	1.9507	0
2000	12	16	12	0.277	-4.072	2.967	3.483378	0.9	98.38	78.37	275.96	82.7811	0	0	0	0	0.02	78.3707	1.2814	351.586	0	0	0	1.9507	0
2000	12	17	12	0	-8.061	2.814	3.282206	0.9	98.38	77.16	277.17	82.7811	0	0	0	0	0	77.1622	1.2074	351.586	0	0	0	1.9507	0
2000	12	18	12	0	-11.736	2.667	3.074447	0.9	98.38	76.03	278.31	82.7811	0	0	0	0	0	76.0301	1.1309	351.586	0	0	0	1.9507	0
2000	12	19	12	0	-14.056	2.518	2.982814	0.9	98.38	74.93	279.4	82.7811	0	0	0	0	0	74.9318	1.0972	351.586	0	0	0	1.9507	0
2000	12	20	12	0	-16.397	2.378	2.91332	0.9	98.38	73.86	280.48	82.7811	0	0	0	0	0	73.859	1.0717	351.586	0	0	0	1.9507	0
2000	12	21	12	0	-16.827	2.263	2.888969	0.9	98.38	72.8	281.54	82.7811	0	0	0	0	0	72.7953	1.0627	351.586	0	0	0	1.9507	0
2000	12	22	12	0	-5.799	2.193	2.735213	0.9	98.38	71.79	282.55	82.7811	0	0	0	0	0	71.7881	1.0061	351.586	0	0	0	1.9507	0
2000	12	23	12	1.507	-4.869	2.151	2.713302	1	100.5	70.79	283.55	82.8022	0	0	0	0	0.02	70.7891	0.9981	351.6083	0	0	0	1.9507	0
2000	12	24	12	1.198	-8.528	2.083	2.653114	1	102.19	69.81	284.52	82.8232	0	0	0	0	0.03	69.8121	0.9759	351.6234	0	0	0	1.9507	0
2000	12	25	12	0.128	-9.921	2.045	2.537731	1	102.35	68.88	285.46	82.8484	0	0	0	0	0.01	68.8777	0.9335	351.6582	0	0	0	1.9507	0
2000	12	26	12	0.015	-8.504	2.015	2.518981	1	102.35	67.95	286.39	82.8697	0	0	0	0	0.01	67.9502	0.9266	351.6868	0	0	0	1.9507	0
2000	12	27	12	0.307	-9.655	1.943	2.501142	1	102.78	67.03	287.31	82.8862	0	0	0	0	0.03	67.0292	0.92	351.6946	0	0	0	1.9507	0
2000	12	28	12	0	-14.303	1.865	2.48417	1	102.78	66.11	288.22	82.8862	0	0	0	0	0	66.1145	0.9138	351.6946	0	0	0	1.9507	0
2000	12	29	12	0	-14.585	1.782	2.468019	1	102.78	65.21	289.13	82.8862	0	0	0	0	0	65.2057	0.9079	351.6946	0	0	0	1.9507	0
2000	12	30	12	0	-15.278	1.699	2.452651	1	102.78	64.3	290.03	82.8862	0	0	0	0	0	64.3026	0.9022	351.6946	0	0	0	1.9507	0
2000	12	31	12	0	-16.858	1.613	2.438026	1	102.78	63.4	290.93	82.8862	0	0	0	0	0	63.4049	0.8968	351.6946	0	0	0	1.9507	0
